id,true_label,noaug_pred,aug_pred,noaug_correct,aug_correct,noaug_invalid,aug_invalid,outcome,invalid_transition,retrieved_id_noaug,retrieved_id_aug,similarity_noaug,similarity_aug
test_02391,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00670,train_00670,0.64298415184021,0.6429842710494995
test_02392,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01144,train_01144,0.7833552360534668,0.7833551168441772
test_02393,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03017,aug_train_04692_1,0.738276481628418,0.7416049838066101
test_02394,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05928,aug_train_02703_0,0.7761631011962891,0.788711667060852
test_02395,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00901,aug_train_02112_1,0.30884653329849243,0.34305569529533386
test_02396,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01621,train_01621,0.34500381350517273,0.34500378370285034
test_02397,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02132,aug_train_00547_1,0.6345841884613037,0.6931818723678589
test_02398,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01741,train_01741,0.5960654020309448,0.5960655212402344
test_02399,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00411,aug_train_05003_0,0.6891528367996216,0.7335951328277588
test_02400,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04181,train_04181,0.6011816263198853,0.6011815071105957
test_02401,Anxiety,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_00100,train_00100,0.47631752490997314,0.47631752490997314
test_02402,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01269,train_01269,0.27076488733291626,0.27076488733291626
test_02403,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04954,train_04954,0.3992640972137451,0.3992641568183899
test_02404,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01735,aug_train_05756_0,0.6612863540649414,0.6658714413642883
test_02405,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_01055,aug_train_04205_1,0.6013083457946777,0.6158971786499023
test_02406,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02058,train_02058,0.4593004584312439,0.45930036902427673
test_02407,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_04181,train_04181,0.38989031314849854,0.3898903727531433
test_02408,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05959,aug_train_04552_0,0.40006014704704285,0.4317035675048828
test_02409,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00882,train_00882,0.4079522490501404,0.40795233845710754
test_02410,Normal,Anxiety,Depression,False,False,False,False,both_wrong,valid_to_valid,train_03971,aug_train_03173_1,0.32711052894592285,0.3323706090450287
test_02411,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00850,aug_train_00579_0,0.5057486891746521,0.5812820196151733
test_02412,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04126,train_04126,0.5885089635848999,0.5885091423988342
test_02413,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02505,train_02505,0.376522421836853,0.3765224814414978
test_02414,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02066,train_02066,0.8139361143112183,0.8139359951019287
test_02415,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00769,aug_train_01170_0,0.5443650484085083,0.558809757232666
test_02416,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03901,aug_train_01370_1,0.7817515134811401,0.7903000116348267
test_02417,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02066,aug_train_02066_1,0.7124170064926147,0.7280569672584534
test_02418,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04129,aug_train_04129_1,0.6268637180328369,0.6298086643218994
test_02419,Depression,Anxiety,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_04734,aug_train_01846_0,0.6071484684944153,0.6272479295730591
test_02420,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03961,train_03961,0.6829606890678406,0.6829608082771301
test_02421,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04612,train_04612,0.5682111978530884,0.5682111382484436
test_02422,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05328,train_05328,0.7338407039642334,0.7338405847549438
test_02423,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01320,train_01320,0.6527182459831238,0.6527183055877686
test_02424,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02028,train_02028,0.7283881902694702,0.7283881306648254
test_02425,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00709,train_00709,0.6207762956619263,0.6207762956619263
test_02426,Normal,Anxiety,Normal,False,True,False,False,aug_only_correct,valid_to_valid,train_03506,aug_train_00330_0,0.3956986367702484,0.3975869119167328
test_02427,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00567,train_00567,0.7807884812355042,0.7807884812355042
test_02428,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05531,train_05531,0.8014365434646606,0.8014364242553711
test_02429,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05216,aug_train_03717_1,0.46681341528892517,0.572074294090271
test_02430,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01631,aug_train_01631_0,0.4502456784248352,0.49764931201934814
test_02431,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05449,aug_train_05449_0,0.7378412485122681,0.7543836236000061
test_02432,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04726,aug_train_04726_0,0.7870509028434753,0.81333327293396
test_02433,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01093,train_01093,0.7417709827423096,0.74177086353302
test_02434,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01258,aug_train_03965_1,0.6509801745414734,0.7450783252716064
test_02435,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05471,aug_train_05471_0,0.5514533519744873,0.6281226873397827
test_02436,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_02272,train_02272,0.35937565565109253,0.3593757450580597
test_02437,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02786,train_02786,0.778782069683075,0.7787822484970093
test_02438,Depression,Bipolar,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04812,aug_train_00323_1,0.42722004652023315,0.46841973066329956
test_02439,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04957,aug_train_04552_1,0.5406640768051147,0.5562717914581299
test_02440,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02957,aug_train_03622_0,0.6816471815109253,0.7289458513259888
test_02441,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03206,aug_train_03206_1,0.33835136890411377,0.3922959566116333
test_02442,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05844,aug_train_03190_1,0.4126720726490021,0.43298232555389404
test_02443,Bipolar,Anxiety,Bipolar,False,True,False,False,aug_only_correct,valid_to_valid,train_02356,aug_train_03618_0,0.6942275166511536,0.7047512531280518
test_02444,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00970,aug_train_00530_0,0.6517387628555298,0.7097712159156799
test_02445,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03031,train_03031,0.5999632477760315,0.5999632477760315
test_02446,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01163,aug_train_02356_1,0.7167904376983643,0.7393531799316406
test_02447,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01897,aug_train_00038_1,0.6571162939071655,0.7066429257392883
test_02448,Anxiety,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_02621,train_02621,0.5581325888633728,0.5581326484680176
test_02449,Normal,INVALID,Depression,False,False,True,False,both_wrong,invalid_to_valid,train_02969,aug_train_00141_0,0.3663710951805115,0.374520480632782
test_02450,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01119,aug_train_04068_1,0.6885737776756287,0.7450560331344604
test_02451,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05738,train_05738,0.4456806182861328,0.4456805884838104
test_02452,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00776,train_00776,0.6236357688903809,0.6236358284950256
test_02453,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01647,aug_train_05596_1,0.6141890287399292,0.6627951860427856
test_02454,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03874,aug_train_00469_0,0.580756664276123,0.6202061176300049
test_02455,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00973,train_00973,0.6719146370887756,0.6719146966934204
test_02456,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05478,aug_train_00852_1,0.5476692914962769,0.5719254016876221
test_02457,Normal,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_03262,train_03262,0.4400372803211212,0.4400372803211212
test_02458,Depression,Normal,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_03544,aug_train_03023_0,0.34488004446029663,0.39996516704559326
test_02459,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02582,aug_train_01193_0,0.49442005157470703,0.5426596999168396
test_02460,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02401,aug_train_01851_0,0.2988443374633789,0.30479151010513306
test_02461,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01097,aug_train_05123_0,0.35708996653556824,0.3885312080383301
test_02462,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02782,train_02782,0.37297922372817993,0.3729793429374695
test_02463,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00588,train_00588,0.4208298623561859,0.4208296537399292
test_02464,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04600,train_04600,0.6982133388519287,0.6982132792472839
test_02465,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04469,aug_train_01502_1,0.6687033772468567,0.7125928401947021
test_02466,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01819,aug_train_04189_1,0.7489367127418518,0.7594411373138428
test_02467,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03530,aug_train_01094_1,0.7299685478210449,0.7601968050003052
test_02468,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00319,train_00319,0.7434268593788147,0.7434267997741699
test_02469,Depression,Normal,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05716,aug_train_05316_1,0.49378928542137146,0.5397258996963501
test_02470,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05788,train_05788,0.6265094876289368,0.6265095472335815
test_02471,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03150,train_03150,0.5587533116340637,0.558753252029419
test_02472,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01860,aug_train_03354_0,0.7096735239028931,0.7453783750534058
test_02473,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04655,train_04655,0.7428581714630127,0.7428582310676575
test_02474,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00527,train_00527,0.7715816497802734,0.771581768989563
test_02475,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00223,train_00223,0.721865177154541,0.7218650579452515
test_02476,Normal,Normal,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_03186,aug_train_03121_0,0.4046207070350647,0.4721047580242157
test_02477,Depression,Bipolar,Depression,False,True,False,False,aug_only_correct,valid_to_valid,train_02777,aug_train_04018_0,0.7326397895812988,0.7692832946777344
test_02478,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02845,train_02845,0.8471558690071106,0.8471558094024658
test_02479,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00905,train_00905,0.7720651626586914,0.7720651626586914
test_02480,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03414,train_03414,0.7088665962219238,0.708866536617279
test_02481,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04406,train_04406,0.47498399019241333,0.47498399019241333
test_02482,Anxiety,Bipolar,Depression,False,False,False,False,both_wrong,valid_to_valid,train_04468,aug_train_03181_0,0.8030965328216553,0.8455567359924316
test_02483,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02724,train_02724,0.3442443609237671,0.3442443013191223
test_02484,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02221,aug_train_02221_1,0.6242383718490601,0.6335046291351318
test_02485,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02364,aug_train_02580_1,0.29038530588150024,0.2938951849937439
test_02486,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05425,aug_train_02230_0,0.48757418990135193,0.5057579278945923
test_02487,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02466,train_02466,0.38324522972106934,0.38324522972106934
test_02488,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04587,train_04587,0.6563395261764526,0.6563392877578735
test_02489,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03932,aug_train_03932_0,0.6708772778511047,0.6870289444923401
test_02490,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00251,aug_train_01412_1,0.6616959571838379,0.684959352016449
test_02491,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04979,aug_train_04253_1,0.6734131574630737,0.6920459270477295
test_02492,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_03888,train_03888,0.5910320281982422,0.5910319089889526
test_02493,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05267,aug_train_05267_0,0.40933671593666077,0.41300684213638306
test_02494,Anxiety,Anxiety,Depression,True,False,False,False,noaug_only_correct,valid_to_valid,train_00578,aug_train_00742_0,0.6712316274642944,0.6931347846984863
test_02495,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03502,train_03502,0.4830159544944763,0.4830160140991211
